depth,move number,Going First,Minimax Bot time to Make Move,Winner
4,2,1,0.5529999732971191,

4,3,1,0.25500035285949707,

4,4,1,0.17200016975402832,

4,5,1,0.13100051879882812,

4,6,1,0.1289982795715332,

4,7,1,0.06300115585327148,

4,8,1,0.03999829292297363,

4,9,1,0.019000768661499023,O

4,1,1,0.7329995632171631,

4,2,1,0.5530006885528564,

4,3,1,0.42799925804138184,

4,4,1,0.3099989891052246,

4,5,1,0.14499878883361816,

4,6,1,0.11999940872192383,

4,7,1,0.05700063705444336,

4,8,1,0.03300046920776367,

4,9,1,0.019999980926513672,O

4,1,1,0.7430012226104736,

4,2,1,0.5539979934692383,

4,3,1,0.28800225257873535,

4,4,1,0.2629983425140381,

4,5,1,0.16800212860107422,

4,6,1,0.07799887657165527,

4,7,1,0.06000018119812012,

4,8,1,0.036000728607177734,O

4,1,1,0.6799972057342529,

4,2,1,0.5385177135467529,

4,3,1,0.10452103614807129,

4,4,1,0.14002346992492676,

4,5,1,0.13499927520751953,

4,6,1,0.11400032043457031,

4,7,1,0.06799912452697754,O

4,1,1,0.7453587055206299,

4,2,1,0.5466580390930176,

4,3,1,0.3710012435913086,

4,4,1,0.13899803161621094,

4,5,1,0.12200069427490234,

4,6,1,0.08799862861633301,

4,7,1,0.057001590728759766,

4,8,1,0.039999961853027344,

4,9,1,0.021000146865844727,

4,10,1,0.009343385696411133,O

4,1,1,0.6660001277923584,

4,2,1,0.5770003795623779,

4,3,1,0.35199880599975586,

4,4,1,0.25499916076660156,

4,5,1,0.1900005340576172,

4,6,1,0.10599994659423828,

4,7,1,0.06600165367126465,O

4,1,1,0.7520003318786621,

4,2,1,0.5359995365142822,

4,3,1,0.24300003051757812,

4,4,1,0.25100111961364746,

4,5,1,0.18344712257385254,

4,6,1,0.12400054931640625,

4,7,1,0.042000532150268555,

4,8,1,0.021999597549438477,O

4,1,1,0.7310061454772949,

4,2,1,0.5300025939941406,

4,3,1,0.40900087356567383,

4,4,1,0.2389981746673584,

4,5,1,0.21499848365783691,

4,6,1,0.08600115776062012,

4,7,1,0.051000118255615234,

4,8,1,0.03699946403503418,O

4,1,1,0.6675765514373779,

4,2,1,0.5581111907958984,

4,3,1,0.42905664443969727,

4,4,1,0.28902578353881836,

4,5,1,0.1270139217376709,

4,6,1,0.11499857902526855,

4,7,1,0.04000043869018555,

4,8,1,0.023000001907348633,

4,9,1,0.019002199172973633,

4,10,1,0.009999275207519531,

4,11,1,0.0030012130737304688,

4,12,1,0.0,O

4,1,1,0.7381184101104736,

4,2,1,0.5661001205444336,

4,3,1,0.26245546340942383,

4,4,1,0.23503637313842773,

4,5,1,0.18699932098388672,

4,6,1,0.11199951171875,O

4,1,1,0.6950440406799316,

4,2,1,0.558997631072998,

4,3,1,0.408001184463501,

4,4,1,0.2109999656677246,

4,5,1,0.12599992752075195,

4,6,1,0.12999987602233887,

4,7,1,0.07500052452087402,O

4,1,1,0.7460005283355713,

4,2,1,0.5529990196228027,

4,3,1,0.38499999046325684,

4,4,1,0.2870011329650879,

4,5,1,0.1569983959197998,

4,6,1,0.09200024604797363,O

4,1,1,0.6820025444030762,

4,2,1,0.41199827194213867,

4,3,1,0.39100217819213867,

4,4,1,0.2669992446899414,

4,5,1,0.14099931716918945,

4,6,1,0.10599970817565918,O

4,1,1,0.7370007038116455,

4,2,1,0.5540008544921875,

4,3,1,0.40976858139038086,

4,4,1,0.17999935150146484,

4,5,1,0.11200165748596191,

4,6,1,0.12200093269348145,

4,7,1,0.04699826240539551,

4,8,1,0.024999618530273438,O

4,1,1,0.7319991588592529,

4,2,1,0.5360012054443359,

4,3,1,0.3509986400604248,

4,4,1,0.2232227325439453,

4,5,1,0.14400029182434082,

4,6,1,0.0710000991821289,O

4,1,1,0.7359998226165771,

4,2,1,0.5249996185302734,

4,3,1,0.28600096702575684,

4,4,1,0.3099987506866455,

4,5,1,0.10100030899047852,

4,6,1,0.09900069236755371,O

4,1,1,0.666999101638794,

4,2,1,0.5840053558349609,

4,3,1,0.4349954128265381,

4,4,1,0.09400033950805664,

4,5,1,0.07900047302246094,

4,6,1,0.06699824333190918,

4,7,1,0.04799842834472656,

4,8,1,0.024001121520996094,

4,9,1,0.01600050926208496,

4,10,1,0.007999897003173828,

4,11,1,0.0030007362365722656,

4,12,1,0,O

4,1,1,0.741999626159668,

4,2,1,0.5589981079101562,

4,3,1,0.40201401710510254,

4,4,1,0.30299806594848633,

4,5,1,0.15200233459472656,

4,6,1,0.09600043296813965,

4,7,1,0.07300114631652832,O

4,1,1,0.7475204467773438,

4,2,1,0.5569977760314941,

4,3,1,0.42400050163269043,

4,4,1,0.17300081253051758,

4,5,1,0.12799882888793945,

4,6,1,0.1269991397857666,

4,7,1,0.07500147819519043,

4,8,1,0.04200005531311035,O

